community_id,community_name,community_price,district_name,plate_name,lat,lng,community_age
5011000017415,虹叶花苑,68487,虹口,四川北路,31.267019,121.49304,7
5011000013507,大西小区,67862,虹口,曲阳,31.281892,121.501788,30
5011000007603,密云路471弄,70826,虹口,曲阳,31.28878984,121.5020471,28
5011000003991,文苑小区（虹口）,54741,虹口,凉城,31.303722,121.472813,19
5011000011529,密三小区,86950,虹口,曲阳,31.28644445,121.4980645,34
5011000009637,东方都市景苑,83007,虹口,临平路,31.265782,121.507468,14
5011000015861,万峰梦湖苑,77288,虹口,凉城,31.288269,121.467891,12
5011000001607,友谊二村,55523,虹口,凉城,31.29153669,121.485998,36
5011000004719,保民新村,87444,虹口,北外滩,31.26684222,121.5138788,30
5011000018231,东泰大厦,45165,虹口,北外滩,31.253509,121.495888,17
5011000017882,外滩99,84104,虹口,四川北路,31.250078,121.489784,9
5011000017492,洛阳新村,56843,虹口,凉城,31.29071451,121.4871699,19
5011000015451,虹口现代公寓,73587,虹口,临平路,31.266793,121.502124,14
5011000012424,白金湾广场（公寓）,98488,虹口,北外滩,31.255935,121.513002,8
5011000013278,广联新苑,64821,虹口,凉城,31.273778,121.478283,15
5011000004487,铂金时代,43869,虹口,凉城,31.279337,121.472806,28
5011000015156,国贸花园,64278,虹口,四川北路,31.264056,121.492784,18
5011000010238,金属新村,63238,虹口,凉城,31.28320477,121.4804259,21
5011000012290,新昌大厦,59240,虹口,凉城,31.29266913,121.4872378,18
5011000016279,紫虹嘉苑,84873,虹口,临平路,31.266925,121.509142,1
5011000015075,玫瑰广场,92040,虹口,四川北路,31.259413,121.489372,9
5011000017560,欧阳名邸,84041,虹口,鲁迅公园,31.279538,121.493804,13
5011000017570,黄山坊,59781,虹口,凉城,31.27409867,121.4779823,3
5011000012646,和平商厦,35533,虹口,临平路,31.27535347,121.5126756,18
5011000012655,云舫小区,65935,虹口,北外滩,31.260844,121.520723,27
5011000013031,中星凉城苑,66867,虹口,凉城,31.3055464,121.479563,14
5011000017849,凯虹家园,79325,虹口,临平路,31.261959,121.499241,15
5011000005067,垦业小区,72038,虹口,临平路,31.26444,121.500007,31
5011000015688,三九大厦,49555,虹口,江湾镇,31.29785253,121.4919074,20
5011000013786,新丰家园,60910,虹口,江湾镇,31.312086,121.487547,11
5011000015766,金轩大邸,73498,虹口,临平路,31.276569,121.505388,9
5011000017508,虹祺花苑（公寓）,69613,虹口,四川北路,31.27025,121.48485,16
5011000008992,新陆花苑,76801,虹口,临平路,31.272414,121.499814,22
5011000004295,鸿旭豪苑（酒店式公寓）,50021,虹口,北外滩,31.264197,121.518405,9
5011000010634,吉联大厦,59525,虹口,鲁迅公园,31.28272412,121.4825924,10
5011000004862,文宇公寓,66532,虹口,鲁迅公园,31.28205685,121.4942403,12
5011000014705,邮电二村,73701,虹口,曲阳,31.28872358,121.4933492,23
5011000012335,八一小区,59371,虹口,曲阳,31.29389907,121.4993012,18
5011000012475,万康家园,56107,虹口,凉城,31.30697188,121.4751623,18
5011000013594,金宝大厦,61241,虹口,四川北路,31.266001,121.48566,12
5011000013821,中信和平家园,92767,虹口,临平路,31.273741,121.504524,6
5011000014406,金机大厦（公寓）,54704,虹口,四川北路,31.26959749,121.4859596,19
5011000015181,凯阳新寓,28297,虹口,江湾镇,31.30363361,121.4924718,12
5011000013987,辛耕大厦,54809,虹口,江湾镇,31.30853668,121.4918282,16
5011000007590,民华小区,53321,虹口,江湾镇,31.31702779,121.4875626,22
5011000017823,欧四小区,62067,虹口,鲁迅公园,31.277797,121.494128,19
5011000017664,邮电新村,60341,虹口,曲阳,31.27605,121.502886,31
5011000011815,三门二小区,52538,虹口,江湾镇,31.31873824,121.4849117,19
5011000016311,虹口花苑,67033,虹口,鲁迅公园,31.271303,121.48254,13
5011000011338,上农新村,74647,虹口,曲阳,31.28860824,121.4897177,22
5011000012597,梅福花苑,61894,虹口,凉城,31.31169837,121.4726813,12
5011000014181,广中扩大小区,61930,虹口,凉城,31.294392,121.479449,22
5011000014571,华清名苑,73645,虹口,鲁迅公园,31.269627,121.481009,13
